periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Total under five Diarrhoea cases reported
201910,October 2019,201910,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1056.0
201910,October 2019,201910,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4274.0
201910,October 2019,201910,,BjC1xL40gHo,Kakamega County,KE_County_37,,3456.0
201910,October 2019,201910,,ihZsJ8alvtb,Kericho County,KE_County_35,,1904.0
201910,October 2019,201910,,qKzosKQPl6G,Kiambu County,KE_County_22,,6874.0
201910,October 2019,201910,,nrI2khZx3d0,Kilifi County,KE_County_3,,3970.0
201910,October 2019,201910,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2265.0
201910,October 2019,201910,,sPkRcDvhGWA,Kisii County,KE_County_45,,1697.0
201910,October 2019,201910,,tAbBVBbueqD,Kisumu County,KE_County_42,,1520.0
201910,October 2019,201910,,j8o6iO4Njsi,Kitui County,KE_County_15,,3073.0
201910,October 2019,201910,,N7YETT3A9r1,Kwale County,KE_County_2,,2104.0
201910,October 2019,201910,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2040.0
201910,October 2019,201910,,NjWSbQTwys4,Lamu County,KE_County_5,,896.0
201910,October 2019,201910,,yhCUgGcCcOo,Machakos County,KE_County_16,,4277.0
201910,October 2019,201910,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2470.0
201910,October 2019,201910,,R6f9znhg37c,Mandera County,KE_County_9,,5286.0
201910,October 2019,201910,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2049.0
201910,October 2019,201910,,Y52XNJ50hYb,Meru County,KE_County_12,,3013.0
201910,October 2019,201910,,fVra3Pwta0Q,Migori County,KE_County_44,,2217.0
201910,October 2019,201910,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3877.0
201910,October 2019,201910,,ahwTMNAJvrL,Muranga County,KE_County_21,,2538.0
201910,October 2019,201910,,jkG3zaihdSs,Nairobi County,KE_County_47,,11723.0
201910,October 2019,201910,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5655.0
201910,October 2019,201910,,t0J75eHKxz5,Nandi County,KE_County_29,,2341.0
201910,October 2019,201910,,kqJ83J2D72s,Narok County,KE_County_33,,2505.0
201910,October 2019,201910,,uepLTG8wGWJ,Nyamira County,KE_County_46,,764.0
201910,October 2019,201910,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1358.0
201910,October 2019,201910,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1519.0
201910,October 2019,201910,,o36zCRjSd4G,Samburu County,KE_County_25,,1958.0
201910,October 2019,201910,,u4t9H8XyU9P,Siaya County,KE_County_41,,1768.0
201910,October 2019,201910,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,595.0
201910,October 2019,201910,,JsH2bnvNt2d,Tana River County,KE_County_4,,1607.0
201910,October 2019,201910,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,921.0
201910,October 2019,201910,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1455.0
201910,October 2019,201910,,kphDeKClFch,Turkana County,KE_County_23,,6381.0
201910,October 2019,201910,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3385.0
201910,October 2019,201910,,sANMZ3lpqGs,Vihiga County,KE_County_38,,679.0
201910,October 2019,201910,,CeLsrJOH0g9,Wajir County,KE_County_8,,3910.0
201910,October 2019,201910,,XWALbfAPa6n,West Pokot County,KE_County_24,,3486.0
201911,November 2019,201911,,vvOK1BxTbet,Baringo County,KE_County_30,,1936.0
201911,November 2019,201911,,HMNARUV2CW4,Bomet County,KE_County_36,,2287.0
201911,November 2019,201911,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2239.0
201911,November 2019,201911,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1402.0
201911,November 2019,201911,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1205.0
201911,November 2019,201911,,PFu8alU2KWG,Embu County,KE_County_14,,881.0
201911,November 2019,201911,,uyOrcHZBpW0,Garissa County,KE_County_7,,3016.0
201911,November 2019,201911,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1540.0
201911,November 2019,201911,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1117.0
201911,November 2019,201911,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,3882.0
201911,November 2019,201911,,BjC1xL40gHo,Kakamega County,KE_County_37,,2949.0
201911,November 2019,201911,,ihZsJ8alvtb,Kericho County,KE_County_35,,1734.0
201911,November 2019,201911,,qKzosKQPl6G,Kiambu County,KE_County_22,,5854.0
201911,November 2019,201911,,nrI2khZx3d0,Kilifi County,KE_County_3,,3563.0
201911,November 2019,201911,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2241.0
201911,November 2019,201911,,sPkRcDvhGWA,Kisii County,KE_County_45,,1523.0
201911,November 2019,201911,,tAbBVBbueqD,Kisumu County,KE_County_42,,1733.0
201911,November 2019,201911,,j8o6iO4Njsi,Kitui County,KE_County_15,,3938.0
201911,November 2019,201911,,N7YETT3A9r1,Kwale County,KE_County_2,,2422.0
201911,November 2019,201911,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1431.0
201911,November 2019,201911,,NjWSbQTwys4,Lamu County,KE_County_5,,887.0
201911,November 2019,201911,,yhCUgGcCcOo,Machakos County,KE_County_16,,4661.0
201911,November 2019,201911,,BoDytkJQ4Qi,Makueni County,KE_County_17,,3228.0
201911,November 2019,201911,,R6f9znhg37c,Mandera County,KE_County_9,,7514.0
201911,November 2019,201911,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2608.0
201911,November 2019,201911,,Y52XNJ50hYb,Meru County,KE_County_12,,3000.0
201911,November 2019,201911,,fVra3Pwta0Q,Migori County,KE_County_44,,1654.0
201911,November 2019,201911,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2569.0
201911,November 2019,201911,,ahwTMNAJvrL,Muranga County,KE_County_21,,1839.0
201911,November 2019,201911,,jkG3zaihdSs,Nairobi County,KE_County_47,,7498.0
201911,November 2019,201911,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4564.0
201911,November 2019,201911,,t0J75eHKxz5,Nandi County,KE_County_29,,2095.0
201911,November 2019,201911,,kqJ83J2D72s,Narok County,KE_County_33,,1895.0
201911,November 2019,201911,,uepLTG8wGWJ,Nyamira County,KE_County_46,,767.0
201911,November 2019,201911,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1025.0
201911,November 2019,201911,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1282.0
201911,November 2019,201911,,o36zCRjSd4G,Samburu County,KE_County_25,,2392.0
201911,November 2019,201911,,u4t9H8XyU9P,Siaya County,KE_County_41,,2089.0
201911,November 2019,201911,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,707.0
201911,November 2019,201911,,JsH2bnvNt2d,Tana River County,KE_County_4,,1235.0
201911,November 2019,201911,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,977.0
201911,November 2019,201911,,mThvosEflAU,Trans Nzoia County,KE_County_26,,937.0
201911,November 2019,201911,,kphDeKClFch,Turkana County,KE_County_23,,6316.0
201911,November 2019,201911,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,2090.0
201911,November 2019,201911,,sANMZ3lpqGs,Vihiga County,KE_County_38,,554.0
201911,November 2019,201911,,CeLsrJOH0g9,Wajir County,KE_County_8,,5083.0
201911,November 2019,201911,,XWALbfAPa6n,West Pokot County,KE_County_24,,3091.0
201912,December 2019,201912,,vvOK1BxTbet,Baringo County,KE_County_30,,1506.0
201912,December 2019,201912,,HMNARUV2CW4,Bomet County,KE_County_36,,2040.0
201912,December 2019,201912,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2033.0
201912,December 2019,201912,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1808.0
201912,December 2019,201912,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1473.0
201912,December 2019,201912,,PFu8alU2KWG,Embu County,KE_County_14,,845.0
201912,December 2019,201912,,uyOrcHZBpW0,Garissa County,KE_County_7,,3057.0
201912,December 2019,201912,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1359.0
201912,December 2019,201912,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1422.0
201912,December 2019,201912,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5305.0
201912,December 2019,201912,,BjC1xL40gHo,Kakamega County,KE_County_37,,3067.0
201912,December 2019,201912,,ihZsJ8alvtb,Kericho County,KE_County_35,,1559.0
201912,December 2019,201912,,qKzosKQPl6G,Kiambu County,KE_County_22,,4748.0
201912,December 2019,201912,,nrI2khZx3d0,Kilifi County,KE_County_3,,3687.0
201912,December 2019,201912,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2580.0
201912,December 2019,201912,,sPkRcDvhGWA,Kisii County,KE_County_45,,1478.0
201912,December 2019,201912,,tAbBVBbueqD,Kisumu County,KE_County_42,,1625.0
201912,December 2019,201912,,j8o6iO4Njsi,Kitui County,KE_County_15,,3482.0
201912,December 2019,201912,,N7YETT3A9r1,Kwale County,KE_County_2,,2334.0
201912,December 2019,201912,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1482.0
201912,December 2019,201912,,NjWSbQTwys4,Lamu County,KE_County_5,,551.0
201912,December 2019,201912,,yhCUgGcCcOo,Machakos County,KE_County_16,,4785.0
201912,December 2019,201912,,BoDytkJQ4Qi,Makueni County,KE_County_17,,3117.0
201912,December 2019,201912,,R6f9znhg37c,Mandera County,KE_County_9,,7040.0
201912,December 2019,201912,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2053.0
201912,December 2019,201912,,Y52XNJ50hYb,Meru County,KE_County_12,,2837.0
201912,December 2019,201912,,fVra3Pwta0Q,Migori County,KE_County_44,,1466.0
201912,December 2019,201912,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2242.0
201912,December 2019,201912,,ahwTMNAJvrL,Muranga County,KE_County_21,,1621.0
201912,December 2019,201912,,jkG3zaihdSs,Nairobi County,KE_County_47,,8218.0
201912,December 2019,201912,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4200.0
201912,December 2019,201912,,t0J75eHKxz5,Nandi County,KE_County_29,,1773.0
201912,December 2019,201912,,kqJ83J2D72s,Narok County,KE_County_33,,1565.0
201912,December 2019,201912,,uepLTG8wGWJ,Nyamira County,KE_County_46,,710.0
201912,December 2019,201912,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1019.0
201912,December 2019,201912,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1424.0
201912,December 2019,201912,,o36zCRjSd4G,Samburu County,KE_County_25,,2068.0
201912,December 2019,201912,,u4t9H8XyU9P,Siaya County,KE_County_41,,1478.0
201912,December 2019,201912,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,845.0
201912,December 2019,201912,,JsH2bnvNt2d,Tana River County,KE_County_4,,1343.0
201912,December 2019,201912,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,988.0
201912,December 2019,201912,,mThvosEflAU,Trans Nzoia County,KE_County_26,,987.0
201912,December 2019,201912,,kphDeKClFch,Turkana County,KE_County_23,,4800.0
201912,December 2019,201912,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,2201.0
201912,December 2019,201912,,sANMZ3lpqGs,Vihiga County,KE_County_38,,578.0
201912,December 2019,201912,,CeLsrJOH0g9,Wajir County,KE_County_8,,4007.0
201912,December 2019,201912,,XWALbfAPa6n,West Pokot County,KE_County_24,,2828.0
201801,January 2018,201801,,vvOK1BxTbet,Baringo County,KE_County_30,,2479.0
201801,January 2018,201801,,HMNARUV2CW4,Bomet County,KE_County_36,,3818.0
201801,January 2018,201801,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2489.0
201801,January 2018,201801,,Tvf1zgVZ0K4,Busia County,KE_County_40,,3282.0
201801,January 2018,201801,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2522.0
201801,January 2018,201801,,PFu8alU2KWG,Embu County,KE_County_14,,1280.0
201801,January 2018,201801,,uyOrcHZBpW0,Garissa County,KE_County_7,,2356.0
201801,January 2018,201801,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2730.0
201801,January 2018,201801,,bzOfj0iwfDH,Isiolo County,KE_County_11,,907.0
201801,January 2018,201801,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5661.0
201801,January 2018,201801,,BjC1xL40gHo,Kakamega County,KE_County_37,,4419.0
201801,January 2018,201801,,ihZsJ8alvtb,Kericho County,KE_County_35,,4462.0
201801,January 2018,201801,,qKzosKQPl6G,Kiambu County,KE_County_22,,5661.0
201801,January 2018,201801,,nrI2khZx3d0,Kilifi County,KE_County_3,,3652.0
201801,January 2018,201801,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2072.0
201801,January 2018,201801,,sPkRcDvhGWA,Kisii County,KE_County_45,,1833.0
201801,January 2018,201801,,tAbBVBbueqD,Kisumu County,KE_County_42,,3414.0
201801,January 2018,201801,,j8o6iO4Njsi,Kitui County,KE_County_15,,3681.0
201801,January 2018,201801,,N7YETT3A9r1,Kwale County,KE_County_2,,3140.0
201801,January 2018,201801,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2292.0
201801,January 2018,201801,,NjWSbQTwys4,Lamu County,KE_County_5,,822.0
201801,January 2018,201801,,yhCUgGcCcOo,Machakos County,KE_County_16,,4147.0
201801,January 2018,201801,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2954.0
201801,January 2018,201801,,R6f9znhg37c,Mandera County,KE_County_9,,4020.0
201801,January 2018,201801,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2122.0
201801,January 2018,201801,,Y52XNJ50hYb,Meru County,KE_County_12,,3572.0
201801,January 2018,201801,,fVra3Pwta0Q,Migori County,KE_County_44,,2553.0
201801,January 2018,201801,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2876.0
201801,January 2018,201801,,ahwTMNAJvrL,Muranga County,KE_County_21,,2516.0
201801,January 2018,201801,,jkG3zaihdSs,Nairobi County,KE_County_47,,12483.0
201801,January 2018,201801,,ob6SxuRcqU4,Nakuru County,KE_County_32,,6770.0
201801,January 2018,201801,,t0J75eHKxz5,Nandi County,KE_County_29,,2795.0
201801,January 2018,201801,,kqJ83J2D72s,Narok County,KE_County_33,,3082.0
201801,January 2018,201801,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1188.0
201801,January 2018,201801,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1403.0
201801,January 2018,201801,,ptWVfaCIdVx,Nyeri County,KE_County_19,,2136.0
201801,January 2018,201801,,o36zCRjSd4G,Samburu County,KE_County_25,,1557.0
201801,January 2018,201801,,u4t9H8XyU9P,Siaya County,KE_County_41,,2618.0
201801,January 2018,201801,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1501.0
201801,January 2018,201801,,JsH2bnvNt2d,Tana River County,KE_County_4,,1950.0
201801,January 2018,201801,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,1103.0
201801,January 2018,201801,,mThvosEflAU,Trans Nzoia County,KE_County_26,,2437.0
201801,January 2018,201801,,kphDeKClFch,Turkana County,KE_County_23,,3451.0
201801,January 2018,201801,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3921.0
201801,January 2018,201801,,sANMZ3lpqGs,Vihiga County,KE_County_38,,1091.0
201801,January 2018,201801,,CeLsrJOH0g9,Wajir County,KE_County_8,,2690.0
201801,January 2018,201801,,XWALbfAPa6n,West Pokot County,KE_County_24,,5315.0
201802,February 2018,201802,,vvOK1BxTbet,Baringo County,KE_County_30,,2119.0
201802,February 2018,201802,,HMNARUV2CW4,Bomet County,KE_County_36,,3494.0
201802,February 2018,201802,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,3509.0
201802,February 2018,201802,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2358.0
201802,February 2018,201802,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2355.0
201802,February 2018,201802,,PFu8alU2KWG,Embu County,KE_County_14,,1026.0
201802,February 2018,201802,,uyOrcHZBpW0,Garissa County,KE_County_7,,2583.0
201802,February 2018,201802,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2724.0
201802,February 2018,201802,,bzOfj0iwfDH,Isiolo County,KE_County_11,,784.0
201802,February 2018,201802,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5395.0
201802,February 2018,201802,,BjC1xL40gHo,Kakamega County,KE_County_37,,3944.0
201802,February 2018,201802,,ihZsJ8alvtb,Kericho County,KE_County_35,,3771.0
201802,February 2018,201802,,qKzosKQPl6G,Kiambu County,KE_County_22,,6024.0
201802,February 2018,201802,,nrI2khZx3d0,Kilifi County,KE_County_3,,3785.0
201802,February 2018,201802,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1803.0
201802,February 2018,201802,,sPkRcDvhGWA,Kisii County,KE_County_45,,2111.0
201802,February 2018,201802,,tAbBVBbueqD,Kisumu County,KE_County_42,,3078.0
201802,February 2018,201802,,j8o6iO4Njsi,Kitui County,KE_County_15,,2808.0
201802,February 2018,201802,,N7YETT3A9r1,Kwale County,KE_County_2,,2750.0
201802,February 2018,201802,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2163.0
201802,February 2018,201802,,NjWSbQTwys4,Lamu County,KE_County_5,,673.0
201802,February 2018,201802,,yhCUgGcCcOo,Machakos County,KE_County_16,,3811.0
201802,February 2018,201802,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2274.0
201802,February 2018,201802,,R6f9znhg37c,Mandera County,KE_County_9,,2825.0
201802,February 2018,201802,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1761.0
201802,February 2018,201802,,Y52XNJ50hYb,Meru County,KE_County_12,,3122.0
201802,February 2018,201802,,fVra3Pwta0Q,Migori County,KE_County_44,,3147.0
201802,February 2018,201802,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2932.0
201802,February 2018,201802,,ahwTMNAJvrL,Muranga County,KE_County_21,,3071.0
201802,February 2018,201802,,jkG3zaihdSs,Nairobi County,KE_County_47,,14907.0
201802,February 2018,201802,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5953.0
201802,February 2018,201802,,t0J75eHKxz5,Nandi County,KE_County_29,,2716.0
201802,February 2018,201802,,kqJ83J2D72s,Narok County,KE_County_33,,2573.0
201802,February 2018,201802,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1307.0
201802,February 2018,201802,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1684.0
201802,February 2018,201802,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1962.0
201802,February 2018,201802,,o36zCRjSd4G,Samburu County,KE_County_25,,1221.0
201802,February 2018,201802,,u4t9H8XyU9P,Siaya County,KE_County_41,,2125.0
201802,February 2018,201802,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,930.0
201802,February 2018,201802,,JsH2bnvNt2d,Tana River County,KE_County_4,,1584.0
201802,February 2018,201802,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,684.0
201802,February 2018,201802,,mThvosEflAU,Trans Nzoia County,KE_County_26,,2444.0
201802,February 2018,201802,,kphDeKClFch,Turkana County,KE_County_23,,4377.0
201802,February 2018,201802,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3792.0
201802,February 2018,201802,,sANMZ3lpqGs,Vihiga County,KE_County_38,,851.0
201802,February 2018,201802,,CeLsrJOH0g9,Wajir County,KE_County_8,,2337.0
201802,February 2018,201802,,XWALbfAPa6n,West Pokot County,KE_County_24,,3803.0
201803,March 2018,201803,,vvOK1BxTbet,Baringo County,KE_County_30,,2342.0
201803,March 2018,201803,,HMNARUV2CW4,Bomet County,KE_County_36,,2698.0
201803,March 2018,201803,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,3416.0
201803,March 2018,201803,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2200.0
201803,March 2018,201803,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2011.0
201803,March 2018,201803,,PFu8alU2KWG,Embu County,KE_County_14,,1023.0
201803,March 2018,201803,,uyOrcHZBpW0,Garissa County,KE_County_7,,3944.0
201803,March 2018,201803,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1939.0
201803,March 2018,201803,,bzOfj0iwfDH,Isiolo County,KE_County_11,,909.0
201803,March 2018,201803,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4839.0
201803,March 2018,201803,,BjC1xL40gHo,Kakamega County,KE_County_37,,3400.0
201803,March 2018,201803,,ihZsJ8alvtb,Kericho County,KE_County_35,,2744.0
201803,March 2018,201803,,qKzosKQPl6G,Kiambu County,KE_County_22,,5070.0
201803,March 2018,201803,,nrI2khZx3d0,Kilifi County,KE_County_3,,4661.0
201803,March 2018,201803,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1668.0
201803,March 2018,201803,,sPkRcDvhGWA,Kisii County,KE_County_45,,4182.0
201803,March 2018,201803,,tAbBVBbueqD,Kisumu County,KE_County_42,,2427.0
201803,March 2018,201803,,j8o6iO4Njsi,Kitui County,KE_County_15,,2767.0
201803,March 2018,201803,,N7YETT3A9r1,Kwale County,KE_County_2,,2849.0
201803,March 2018,201803,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1733.0
201803,March 2018,201803,,NjWSbQTwys4,Lamu County,KE_County_5,,660.0
201803,March 2018,201803,,yhCUgGcCcOo,Machakos County,KE_County_16,,3672.0
201803,March 2018,201803,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2316.0
201803,March 2018,201803,,R6f9znhg37c,Mandera County,KE_County_9,,4494.0
201803,March 2018,201803,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2624.0
201803,March 2018,201803,,Y52XNJ50hYb,Meru County,KE_County_12,,2167.0
201803,March 2018,201803,,fVra3Pwta0Q,Migori County,KE_County_44,,2316.0
201803,March 2018,201803,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3258.0
201803,March 2018,201803,,ahwTMNAJvrL,Muranga County,KE_County_21,,2192.0
201803,March 2018,201803,,jkG3zaihdSs,Nairobi County,KE_County_47,,11394.0
201803,March 2018,201803,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4694.0
201803,March 2018,201803,,t0J75eHKxz5,Nandi County,KE_County_29,,2453.0
201803,March 2018,201803,,kqJ83J2D72s,Narok County,KE_County_33,,2214.0
201803,March 2018,201803,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1235.0
201803,March 2018,201803,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1096.0
201803,March 2018,201803,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1657.0
201803,March 2018,201803,,o36zCRjSd4G,Samburu County,KE_County_25,,1234.0
201803,March 2018,201803,,u4t9H8XyU9P,Siaya County,KE_County_41,,1449.0
201803,March 2018,201803,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,901.0
201803,March 2018,201803,,JsH2bnvNt2d,Tana River County,KE_County_4,,1732.0
201803,March 2018,201803,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,743.0
201803,March 2018,201803,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1953.0
201803,March 2018,201803,,kphDeKClFch,Turkana County,KE_County_23,,5903.0
201803,March 2018,201803,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,5716.0
201803,March 2018,201803,,sANMZ3lpqGs,Vihiga County,KE_County_38,,612.0
201803,March 2018,201803,,CeLsrJOH0g9,Wajir County,KE_County_8,,2958.0
201803,March 2018,201803,,XWALbfAPa6n,West Pokot County,KE_County_24,,3643.0
201804,April 2018,201804,,vvOK1BxTbet,Baringo County,KE_County_30,,1985.0
201804,April 2018,201804,,HMNARUV2CW4,Bomet County,KE_County_36,,1747.0
201804,April 2018,201804,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2829.0
201804,April 2018,201804,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2167.0
201804,April 2018,201804,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1451.0
201804,April 2018,201804,,PFu8alU2KWG,Embu County,KE_County_14,,1064.0
201804,April 2018,201804,,uyOrcHZBpW0,Garissa County,KE_County_7,,3938.0
201804,April 2018,201804,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1274.0
201804,April 2018,201804,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1154.0
201804,April 2018,201804,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5311.0
201804,April 2018,201804,,BjC1xL40gHo,Kakamega County,KE_County_37,,3602.0
201804,April 2018,201804,,ihZsJ8alvtb,Kericho County,KE_County_35,,1860.0
201804,April 2018,201804,,qKzosKQPl6G,Kiambu County,KE_County_22,,4509.0
201804,April 2018,201804,,nrI2khZx3d0,Kilifi County,KE_County_3,,4853.0
201804,April 2018,201804,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1596.0
201804,April 2018,201804,,sPkRcDvhGWA,Kisii County,KE_County_45,,1770.0
201804,April 2018,201804,,tAbBVBbueqD,Kisumu County,KE_County_42,,2367.0
201804,April 2018,201804,,j8o6iO4Njsi,Kitui County,KE_County_15,,3477.0
201804,April 2018,201804,,N7YETT3A9r1,Kwale County,KE_County_2,,3074.0
201804,April 2018,201804,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1330.0
201804,April 2018,201804,,NjWSbQTwys4,Lamu County,KE_County_5,,547.0
201804,April 2018,201804,,yhCUgGcCcOo,Machakos County,KE_County_16,,3734.0
201804,April 2018,201804,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2663.0
201804,April 2018,201804,,R6f9znhg37c,Mandera County,KE_County_9,,5946.0
201804,April 2018,201804,,Eey8fT4Im3y,Marsabit County,KE_County_10,,3057.0
201804,April 2018,201804,,Y52XNJ50hYb,Meru County,KE_County_12,,2192.0
201804,April 2018,201804,,fVra3Pwta0Q,Migori County,KE_County_44,,1826.0
201804,April 2018,201804,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3753.0
201804,April 2018,201804,,ahwTMNAJvrL,Muranga County,KE_County_21,,1645.0
201804,April 2018,201804,,jkG3zaihdSs,Nairobi County,KE_County_47,,10225.0
201804,April 2018,201804,,ob6SxuRcqU4,Nakuru County,KE_County_32,,3964.0
201804,April 2018,201804,,t0J75eHKxz5,Nandi County,KE_County_29,,1927.0
201804,April 2018,201804,,kqJ83J2D72s,Narok County,KE_County_33,,1809.0
201804,April 2018,201804,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1033.0
201804,April 2018,201804,,mYZacFNIB3h,Nyandarua County,KE_County_18,,859.0
201804,April 2018,201804,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1362.0
201804,April 2018,201804,,o36zCRjSd4G,Samburu County,KE_County_25,,904.0
201804,April 2018,201804,,u4t9H8XyU9P,Siaya County,KE_County_41,,1501.0
201804,April 2018,201804,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1116.0
201804,April 2018,201804,,JsH2bnvNt2d,Tana River County,KE_County_4,,1358.0
201804,April 2018,201804,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,640.0
201804,April 2018,201804,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1577.0
201804,April 2018,201804,,kphDeKClFch,Turkana County,KE_County_23,,5493.0
201804,April 2018,201804,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,2409.0
201804,April 2018,201804,,sANMZ3lpqGs,Vihiga County,KE_County_38,,630.0
201804,April 2018,201804,,CeLsrJOH0g9,Wajir County,KE_County_8,,3548.0
201804,April 2018,201804,,XWALbfAPa6n,West Pokot County,KE_County_24,,2543.0
